Path,Current_Day_Fire_Count,Ground_Truth,"Group VIIRS band M11, VIIRS band I2, VIIRS band I1, NDVI, EVI2, energy release component, current active fires_GeminiResponse","Group total precipitation, specific humidity, Palmer drought severity index, forecast total precipitation, forecast specific humidity, current active fires_GeminiResponse","Group slope, aspect, elevation, landcover class, current active fires_GeminiResponse","Group wind speed, wind direction, minimum temperature, maximum temperature, forecast wind speed, forecast wind direction, forecast temperature, current active fires_GeminiResponse"
"PNGs\2019\fire_23301037\2019-09-19_lnglat_(-119.598137825105, 42.647196009671795)\active fires_range(0.0,0.0)_fc(0).png",0,No New Active Fire,"No New Active Fire. The current active fires image shows a mostly purple area, meaning there are no active fires currently burning, which means that it’s unlikely there will be new fires the next day. ","New Active Fire.   The Palmer Drought Severity Index and total precipitation indicate that the area is very dry. While there is forecast precipitation, it is very low. The specific humidity is forecast to be low as well. These factors indicate that the area is at high risk for wildfire. Since the current active fires are low, it’s likely that a new fire could start, and that the area will be at risk for new wildfire. ","New Active Fire.   The active fire image shows a single yellow pixel, indicating an active fire on the day the image was captured. All other parameters show a trend towards a higher number, which means that the conditions are getting worse, which implies that there might be a new fire on the next day.","New Active Fire.   The forecast for wind speed is high with a wide range from 1.2 to 2.8 and the wind direction is also highly variable. While the forecast temperature is not extremely high, the combination of wind speed and direction is enough to predict a new active fire. "
"PNGs\2019\fire_23301395\2019-09-05_lnglat_(-109.85334958541975, 44.388935419812135)\active fires_range(0.0,2042.0)_fc(337).png",337,Smaller Active Fire,"Larger Active Fire.  * **Current active fires image:**  The current active fire pixels show a large cluster of fires. * **VIIRS band M11 image:** The image suggests a high temperature in the region, which is an indicator of active fire. * **VIIRS band I2 image:** This image suggests high vegetation load, which is an indicator of fire risk. * **VIIRS band I1 image:**  Indicates a large amount of dry vegetation, providing fuel for fire.  The information from these images suggests that the fire will likely grow on the next day.","Smaller Active Fire. The forecast total precipitation and specific humidity suggest that it is likely to be wetter on the following day. This could help in reducing fire danger by moistening fuels, and the fire may likely shrink in size.",Larger Active Fire,Smaller Active Fire. The wind speed is decreasing and the wind direction suggests it will not be blowing the fire in the direction of the current active fire area. This suggests the fire may be smaller in the future.
"PNGs\2019\fire_23159841\2019-08-07_lnglat_(-114.17763314894393, 41.951961657497726)\active fires_range(0.0,0.0)_fc(0).png",0,No New Active Fire,"No New Active Fire.   The current active fires image shows no active fires (all pixels are purple). The forecast variables do not show any indication of high risk for fire (EVI2, NDVI, VIIRS band I2 and M11). The ERC is low, suggesting a low risk of fire. Therefore, we can safely predict that there will be no new active fire on the next day. ",No New Active Fire.   The Palmer Drought Severity Index shows high values meaning it is very unlikely that a new wildfire will occur. The forecast for precipitation is 8.0625 to 36.8125 which indicates a relatively wet environment. ,No New Active Fire.  The last image shows no active fires so it is highly unlikely there will be any new fires.,"New Active Fire  The wind speed is higher than the current wind speed, which means it will blow embers further and spread the fire more quickly. The forecast temperature is warmer than the current temperature, which also increases the likelihood of more fires. Although there is no active fire in the current active fires image, a new fire is possible.  "
"PNGs\2019\fire_23410607\2019-10-25_lnglat_(-112.0696932902114, 35.09414641937427)\active fires_range(0.0,2006.0)_fc(29).png",29,No Active Fire,"Smaller Active Fire  The images show that the fire is present in the current active fire image and decreasing in size. As the fire is already present, it is likely that a fire will exist on the next day but may be smaller. It's important to note that fire can move and spread based on wind and other factors, so this is a simplified prediction.","Smaller Active Fire.   The forecast precipitation is relatively small, suggesting that the fire may continue to burn. The forecasted specific humidity is low which could increase fire risk, however, the forecasted precipitation is still somewhat substantial and could dampen the fire. Given these factors, the fire will likely continue to burn, but at a reduced intensity. ","Smaller Active Fire.   Here is the reasoning: The current active fire image shows a fire, and the color of the fire pixels indicates a recent detection time. Although it is decreasing, it is still active. The next day forecast for the slope, aspect and landcover is not indicative of the fire becoming larger. Therefore the most likely prediction is a smaller active fire. ","Smaller Active Fire.   The forecast wind speed is slightly higher than the current wind speed. This means the fire has the potential to spread more quickly. However, the minimum temperature is on the lower side and the forecast temperature is also lower than the current temperature. This could indicate that the fire might decrease in size due to less heat. It's hard to tell for sure, but based on the given information, it is likely that the fire will be smaller on the next day. "
"PNGs\2019\fire_23410617\2019-10-08_lnglat_(-118.51515567541801, 34.32218801003341)\active fires_range(0.0,906.0)_fc(8).png",8,Larger Active Fire,Larger Active Fire,"Larger Active Fire. The images show that it did not rain and there is a predicted increase in dryness (specific humidity) and no rain is expected for the next day.  Given this, the fire is likely to grow. ",Larger Active Fire,Larger Active Fire. The forecast wind speeds are increasing. High wind speeds can exacerbate fire conditions and complicate suppression efforts. This indicates that the fire has potential to spread to a larger area on the next day.
"PNGs\2020\fire_24104644\2020-06-03_lnglat_(-103.37137374588545, 37.04375291386844)\active fires_range(0.0,0.0)_fc(0).png",0,No New Active Fire,"No New Active Fire.   The ""current active fires"" image is all purple, which means that there were no active fires detected on that day. Therefore, there is no existing fire to spread. While the other images show an increase in the variables that could make the area more susceptible to a fire (like ERC, NDVI, I2, M11, etc.), the absence of an active fire means there is no fire to spread and no new fire is likely to start. ","New Active Fire. There is no active fire in the image. The forecast specific humidity is quite low, and the forecast total precipitation is also very low. These two factors indicate the dry conditions which are favorable for the fire. So we can predict that there will be a new fire on the next day.","New Active Fire.   There is no active fire in the current image, but the terrain shows a relatively steep slope and the land cover is forest, which is considered a fire-prone area. These factors suggest there's a higher risk of a new fire starting in the next day. ",New Active Fire.   The current active fire image shows a few active fires which are expected to grow due to the predicted high wind speed (3.094756 to 5.085419) and high temperature (26.585472 to 29.36947). These conditions are favourable to spreading fire. 
"PNGs\2019\fire_23300668\2019-09-12_lnglat_(-122.67562499761151, 40.15715001653325)\active fires_range(0.0,2154.0)_fc(50).png",50,Larger Active Fire,"Similar Active Fire  The ""current active fires"" image shows a few pixels in yellow, so the fire on the next day is predicted to be similar in size to the current day.",Smaller Active Fire.   The current fire is small and there is a forecasted precipitation in the area. It is highly probable that the fire will be smaller than the current day due to rainfall. ,Similar Active Fire,"Smaller Active Fire.  The fire is small and only occupies a few pixels. The wind speed is low and the wind direction is towards the northeast. These factors do not support the spread of fire. The forecast temperature is moderate. The forecast wind direction does not indicate any significant wind changes. Therefore, there will not be a significant fire spread. The predicted fire size is likely to be smaller or similar to the current day."
"PNGs\2021\fire_25205312\2021-06-13_lnglat_(-106.74075251102913, 40.65089275783117)\active fires_range(0.0,0.0)_fc(0).png",0,No New Active Fire,"No New Active Fire   The current active fires image shows no fires in the area.  This suggests that there is no current fire activity for the prediction of the following day.  However, the values for the VIIRS band M11 suggest there may be a small fire since a color closer to yellow, which is indicative of a larger number, is visible. In this case, there was a false negative as the satellite sensor did not detect the fire. ","New Active Fire  The forecast specific humidity is very low, suggesting that the air will be dry. The Palmer Drought Severity Index is very negative, indicating that the area is experiencing drought conditions. Together, these conditions suggest that the fire risk will be high. Additionally, the forecast total precipitation is very low, meaning that the area is unlikely to receive any rain. Therefore, it is likely that there will be a new wildfire on the next day. ","No New Active Fire.   The current active fires image shows no active fires at the time of capture. The other images do not show a strong indication of risk factors (e.g., steep slopes, south facing aspects, or areas dominated by evergreen forests) which would indicate a new wildfire. The elevation map shows relatively low elevation, which means it is less likely to be susceptible to wildfire. Therefore, it is unlikely that there will be a new wildfire on the next day.","New Active Fire  The forecast wind speed is medium (0.3481296 to 1.8314391). The wind direction is forecast to blow from the north-west (-83.64017 to 87.44953). The forecast temperature is warm (14.290752 to 20.000484). All these parameters contribute to the probability of a new fire. Although there are no active fires now, based on the provided data, it is likely that a new fire will start on the next day. "
"PNGs\2018\fire_21890098\2018-07-21_lnglat_(-115.66624659548077, 40.88817528139007)\active fires_range(0.0,0.0)_fc(0).png",0,No New Active Fire,"New Active Fire  The image for current active fires shows a light yellow color in a few pixels, which indicates new active fires are detected in the area.  ","New Active Fire. There is a chance of a new wildfire because the current active fires are present and there is not much rain predicted in the next day. The specific humidity is also low which indicates that the air will be dry.  Although the Palmer Drought Severity Index is not very high, it is negative and suggests a drought condition. All these factors point to a new wildfire occurring in the next day. ","New Active Fire. The landcover class image is primarily green, indicating a forest. Forests are prone to fires. The elevation image is primarily yellow, indicating a high elevation which is a factor in fire spreading. There are also current active fires in the image. All of these indicate that there will be a new active fire. ","New Active Fire.  The current active fires image shows no current active fires. However, the forecast temperature, wind speed, and wind direction images show that the conditions are favorable for a new wildfire to start. The forecast temperature is high and the wind speed is moderate to high. These factors can dry out the vegetation and fuels, increasing the likelihood of ignition and fire spread. In addition, the wind direction is somewhat variable, which could spread a new wildfire in a variety of directions. Therefore, there is a high likelihood of a new wildfire starting in the area on the next day."
"PNGs\2019\fire_23300839\2019-09-20_lnglat_(-116.4738410471205, 46.379975786015606)\active fires_range(0.0,0.0)_fc(0).png",0,No New Active Fire,"New Active Fire.  The VIIRS band M11 image shows an area with a high amount of thermal anomalies, which indicates the potential for a new wildfire. The I2 and I1 images show that there is a significant amount of fuel in the area, which would support a new fire. The NDVI, EVI2 and ERC images also indicate that the vegetation is stressed and dry, which would make it more susceptible to burning. Finally, the current active fires image is purple, which means there are no active fires in the area right now, but it might change due to the factors mentioned above. All of these factors suggest that there is a high likelihood of a new wildfire in the area on the next day.","No New Active Fire. The images show high precipitation levels, indicating wet conditions and reduced fire risk. This means it is unlikely a new active fire will start the next day. The fact that there are no current active fires supports this prediction.","New Active Fire  The current image does not show any active fires, but there are a few factors that could result in the start of new fires. The terrain is relatively steep in the area, which would result in the fires moving quickly, potentially uphill, and being more intense. The elevation is higher which could create a different vegetation type. The landcover class in the area is a mix of Forest, Shrublands, and Grasslands, making the area more susceptible to fire risk.  Additionally, the landcover forecast image also shows that there will be a lot of open Shrublands in the area, which makes the area more prone to fire risks due to dry and combustible materials. Based on the above factors, we can conclude that there is a chance of a new fire on the next day. ","New Active Fire   The minimum temperature is forecasted to be relatively warm (274.3 to 284.1) which may lead to active burning during nighttime. The maximum temperature is forecasted to be moderately high (281.3 to 293.9), which can dry out vegetation and fuels, increasing the likelihood of ignition and fire spread. The wind speed is forecasted to be moderate (2.1 to 3.8), which is strong enough to carry embers and spread fires, but not too strong to inhibit fire growth. The wind direction is forecasted to be from the south-west.   The combination of these factors could potentially cause a new wildfire. Thus, the prediction is **New Active Fire**."
"PNGs\2020\fire_24463206\2020-09-22_lnglat_(-107.23490405047492, 45.97916156173341)\active fires_range(0.0,0.0)_fc(0).png",0,New Active Fire,Error: Could not generate response,"New Active Fire.   The forecast for precipitation shows very little precipitation on the next day, making the fire risk higher. The forecast specific humidity is low, indicating dry air, which also increases the fire risk. Currently, there are no active fires. Given the lack of precipitation and the low humidity, it is likely a new fire will start.  ",New Active Fire. There are no active fires at the moment but the slope and land cover class are conducive to the spread of fire.,"No New Active Fire.  - The forecast wind speed, direction, and temperature all suggest a mild day with no strong winds or significant temperature increase.  - No active fires are present in the area.  - Overall, the images suggest that the conditions are not conducive to the ignition of a new wildfire."
"PNGs\2020\fire_24103572\2020-06-19_lnglat_(-112.0334002917184, 33.95853944514673)\active fires_range(0.0,0.0)_fc(0).png",0,New Active Fire,"New Active Fire.   There is a chance of a new wildfire starting because the “Current Active Fires” image shows a yellow pixel, which represents an active fire. However, the fire could be a controlled burn or a small fire that is unlikely to spread.  This means there is a chance of a new wildfire, but it is not a sure thing. More information about the specific location and time of year would be needed for a more accurate prediction.","No New Active Fire   The images show that there are no current active fires, and there is a forecast for precipitation. Precipitation moistens fuels and reduces the risk of fire. Thus, we predict that there will be no new wildfire on the next day.","New Active Fire.   There are no active fires today, but there is vegetation and terrain which is conducive to fires. Fires tend to spread more quickly uphill. The land cover is mainly Evergreen Needleleaf Forests, Evergreen Broadleaf Forests, and Closed Shrublands, which are all susceptible to fire. There is no recent detection time, suggesting the current fire is either not present, or is not yet detected by satellite. This suggests that there is potential for a new active fire tomorrow. ","New Active Fire  The images show that the forecast wind speed is increasing. High wind speeds can increase the chances of fire spread as it can carry embers far away from the fire. Additionally, the forecast temperature is also increasing, which can increase fuel dryness. Dry fuels are more prone to catching fire.  The current active fires are currently limited to a small region. However, given the increasing wind speed and the high temperature, there is a high chance for the fire to spread. So, there is a high chance for a new active fire on the next day. "
"PNGs\2018\fire_21997828\2018-08-22_lnglat_(-119.82253657144736, 38.379352283286075)\active fires_range(0.0,2048.0)_fc(153).png",153,Smaller Active Fire,"Smaller Active Fire. The current active fire shows some small active fire spots and the next day prediction shows that the fire might be slightly smaller. The other images show a healthy green vegetation cover, which suggests that the fire might not be spreading significantly.","Smaller Active Fire. The predicted precipitation is quite high (yellow color), which will reduce the risk of fire and will likely cause the fire to become smaller.","Larger Active Fire  The active fires image shows numerous small fires, and the forecast variables show an overall increase in the values. This indicates an increase in the intensity of the terrain, including the steepness of the slopes, the elevation, and the fire danger caused by the land cover type. Thus, the fire on the next day will likely be larger. ","Larger Active Fire.   The images suggest that there are a few fire locations on the current day, but the forecast wind speed is high, and the forecast temperature is also relatively high. This would indicate that the fire would likely spread and become bigger the following day. "
"PNGs\2020\fire_24191364\2020-07-12_lnglat_(-119.57853333861533, 38.86399679154084)\active fires_range(0.0,0.0)_fc(0).png",0,New Active Fire,Error: Could not generate response,"New Active Fire  The forecast precipitation is low, and the forecast specific humidity is low, suggesting a higher chance of wildfire. There are no currently active fires in the area.  This suggests a new fire is possible. ","No New Active Fire. The active fire image indicates there are no active fires. Because there are no current active fires, there will be no new fires.","New Active Fire  The current active fire image shows that there are already active fires present. The forecast images indicate that the wind speed is expected to increase (more yellow in the image), and the temperature is also expected to increase (more yellow in the image).   High wind speeds can spread embers, exacerbating the existing fire situation and leading to new fires. The increase in temperature also makes the fuel drier, increasing the likelihood of ignition. The combination of these factors suggests that there is a high chance of new active fires occurring. "
"PNGs\2020\fire_24604832\2020-10-25_lnglat_(-105.32914762458965, 40.15711562703391)\active fires_range(0.0,0.0)_fc(0).png",0,No New Active Fire,"No New Active Fire.  The current active fires image indicates there are no active fires, and since the other images do not show any indicators of risk, such as drought-stressed vegetation or high fuel load, it can be predicted that there will be no new active fires on the next day. ","No New Active Fire   The Palmer drought severity index indicates the area is not in drought, and the total precipitation shows moderate to high precipitation levels, all of which suggest the fire risk is low. Furthermore, there are no current active fires in the area.  Thus, we can predict “No New Active Fire”. ","New Active Fire.  The current active fire image is entirely purple which indicates there are no current active fires. However, the land cover class image shows a large area of evergreen needleleaf forest (1), which is a very flammable land cover type. This means that even though there are no active fires right now, there is a high risk of new wildfire outbreaks in this area. This makes it likely that there will be new active fire on the following day. ","No New Active Fire  The current active fire image shows that there are no active fires burning. Even though the forecast wind speed, wind direction, and temperature all indicate that conditions are conducive for wildfires, the lack of active fires in the area makes it unlikely that a new wildfire will start the next day. "
"PNGs\2019\fire_23300744\2019-09-04_lnglat_(-117.25667809428938, 33.55217692214108)\active fires_range(0.0,0.0)_fc(0).png",0,New Active Fire,"No New Active Fire.   The active fires image shows that there are no fires burning at this point in time. The rest of the images show the potential for fire based on fuel load, vegetation health and energy release component. However, since there are no active fires, the risk of a new wildfire is very low. ","New Active Fire  The forecast precipitation is relatively low, the specific humidity is also low which means dry air. However, the Palmer drought severity index is high meaning the environment is relatively wet. Taking all these factors into account, we can assume that there will be a new active fire on the next day, but it will be a small one because the humidity is not very low and there is a small amount of precipitation expected. ","New Active Fire  The “Current Active Fires” image shows that there are currently active fires in the region, and the “Landcover Class” image shows that the fires are primarily occurring in forested areas. This indicates that the fire is likely to continue burning and could potentially spread to new areas. ","New Active Fire.  The forecast wind speed and temperature are both high, meaning that conditions are right for a fire to spread quickly. There is currently an active fire in the area, which could easily spread to other areas with these conditions. "
"PNGs\2019\fire_23410601\2019-10-03_lnglat_(-119.93004416155782, 37.60681804997749)\active fires_range(0.0,2018.0)_fc(8).png",8,No Active Fire,"Similar Active Fire.  The current active fire image shows a single active fire.  The forecast variables indicate that the conditions will be similar to the current day, thus the fire size should be similar the next day.","Similar Active Fire.  There was one active fire. There is no precipitation expected, and the specific humidity is predicted to be low. However, the Palmer drought severity index is not very severe, and therefore the fire is not likely to be bigger.","Larger Active Fire  The current active fire is small but with the predictions of the variables, the fire will likely spread to a larger size the next day.  The  ""slope"" image shows a steep area where the fire is located. That means the fire will likely spread rapidly upwards.  The ""aspect"" image shows the area facing towards the south which is drier and more fire-prone.  The ""elevation"" image shows that the area with fire has higher elevation which further increases the likelihood of fire spread.  Thus the fire will likely be larger the next day.","Similar Active Fire  The current active fires image shows a fire and the forecast variables are similar in color to the current day. Thus, we can conclude that the fire will be similar in size."
"PNGs\2018\fire_21748801\2018-06-25_lnglat_(-108.50697603332783, 33.71215478203542)\active fires_range(0.0,0.0)_fc(0).png",0,No New Active Fire,"New Active Fire.   - The images show that there is a large amount of fuel available for a wildfire to start, with a high amount of vegetation cover in the area (NDVI and EVI2). - The VIIRS band I2 shows a large amount of vegetation stress, indicating a potential fuel source for a wildfire. -  Although no active fires are detected in the images from today, the data from VIIRS M11 shows high thermal anomalies, which can be indicative of hotspots and a potential for fire to occur.  -  Therefore, based on these factors, it can be concluded that there will likely be a new active fire on the next day.","No Active Fire.  The forecast precipitation is higher and the existing fire has been contained. The forecast specific humidity is also higher, indicating a more humid air which will help extinguish the fire.",New Active Fire  The current active fires are very small and very few. The landcover class shows that the area is mostly forests and shrublands which are very prone to wildfires. These images indicate the potential for new wildfires and possible spread of the current small wildfires. ,"New Active Fire  There are no active fires currently, but the forecast for the next day shows high winds and higher temperatures which are conditions that make it more likely that new fires can start. The forecast wind speed and direction show that the wind will be moving towards the right, potentially spreading embers and making the conditions ripe for new fire ignition.  It is predicted that there will be new active fires. "
"PNGs\2020\fire_24332933\2020-08-24_lnglat_(-121.57707402021897, 44.78734645220404)\active fires_range(0.0,2148.0)_fc(184).png",184,Smaller Active Fire,"Smaller Active Fire.  - The ""current active fires"" image shows several active fires and the colors are not too bright. This means they are not very recent. - The NDVI, EVI2 and ERC images show potential fuel loads are available. - The M11, I2 and I1 images are not too bright, suggesting that the fire is not very intense.  Thus, the fire may be decreasing in size, and the existing active fires are not very recent, but new fires are possible, which may be smaller than the previous ones. So, the answer is Smaller Active Fire. ","Smaller Active Fire.   Reasoning:  The forecast shows no precipitation and low specific humidity, which would indicate increased fire risk. The current active fires are decreasing in size. Given these factors, the fire will likely continue to decrease in size on the next day. ","Smaller Active Fire.  The current active fires are concentrated in several smaller areas, with a few larger areas, and the most recent ones have a lighter color.  It is likely that the fires are in their initial stages, and are expected to spread outwards, but not drastically increase in size.","Smaller Active Fire. The forecast temperature is warmer than the current temperature. The forecast wind speed is higher than the current speed, and the forecast wind direction shows an increase in wind speed. Therefore, the fire is likely to increase in size."
"PNGs\2021\fire_25204869\2021-06-20_lnglat_(-111.674977843238, 34.4041736174973)\active fires_range(0.0,2118.0)_fc(318).png",318,Smaller Active Fire,"Smaller Active Fire  The image for ""current active fires"" shows a small area of fire, which is represented by a lighter yellow color.  This indicates that the fire is actively burning and likely to continue into the following day.","Smaller Active Fire.   While the total precipitation is predicted to be low, the Palmer Drought Severity Index image shows a lessening of drought conditions which should help contain the fire. The specific humidity prediction shows that the air should be more moist which will further help to contain the fire. Additionally, the fire is currently active, but the fire is decreasing in size, this indicates that the fire is not spreading as rapidly. With this information, it is predicted that the fire will be smaller the next day. ",Smaller Active Fire  The current fire is relatively small and the slope and aspect are fairly moderate. The fire is likely to be suppressed by the lack of strong winds and other weather elements.  ,"Smaller Active Fire   The current active fires are decreasing in size.  The forecast wind speed, temperature, and minimum temperature show that the conditions will likely remain similar to the previous day.  This indicates that the fire will likely continue to burn but at a slower pace. "
"PNGs\2020\fire_24695413\2020-11-26_lnglat_(-122.0134619905075, 39.815541931722315)\active fires_range(0.0,1100.0)_fc(13).png",13,Larger Active Fire,"Larger Active Fire  The Active Fire image shows a small fire. However, the forecast values show a yellow color for the  VIIRS band M11 image, which indicates a larger number. This suggests that the fire will likely be larger the following day. ","Larger Active Fire.  The predicted forecast for precipitation is very low, and the humidity is also low. This indicates dry conditions which will aid the fire spreading. Therefore the fire is likely to be larger the next day. ","Larger Active Fire  The fire in the image is relatively small, and is in a fairly elevated, steep, and forested area. These factors suggest that the fire could spread more rapidly in the upcoming day and be larger than the current day.",Larger Active Fire. The forecast wind speed is high (yellow color) which indicates a higher risk of fire spread. The forecast temperature is also high (yellow color) which indicates a high risk of fire ignition. 
"PNGs\2021\fire_25295956\2021-07-16_lnglat_(-111.60758642256921, 44.73056167705514)\active fires_range(0.0,1954.0)_fc(27).png",27,Larger Active Fire,"Similar Active Fire. The ""current active fire"" image shows several active fire points, suggesting that the fire has been active in the area. The predicted ""energy release component"" suggests that the fire is likely to continue, although the severity of the fire may decrease.  In addition, other factors such as wind direction, fuel availability, and any firefighting efforts would need to be considered to accurately predict if the fire is getting larger or smaller. ","Similar Active Fire. There is no precipitation forecasted. The current fire is relatively small, and the forecast shows a slightly higher specific humidity. This indicates less of a risk of the fire increasing in size.",Similar Active Fire  The active fire image shows a similar number of fire pixels between the current day and the predicted day. The fire will likely be similar in size.,"Similar Active Fire.  The wind speed and wind direction are similar in forecast vs the current day and the minimum and maximum temperature are very similar.  The most drastic change is the forecast temperature which increased slightly.  Overall, the fire will likely be similar in size as the factors are very similar to the current day. "
"PNGs\2019\fire_23036871\2019-07-25_lnglat_(-112.76019795890281, 43.634456799456025)\active fires_range(0.0,0.0)_fc(0).png",0,No New Active Fire,"New Active Fire.   We see the presence of active fires in the current active fires image. This suggests the presence of fire conditions in the area. The energy release component image predicts a high energy release for the next day, indicating a potential for intense fires. The NDVI image shows areas of high vegetation, which could serve as fuel if they dry out. Finally, the VIIRS band I2 and I1 images indicate areas of potential fuel load and drought conditions. Taking all these factors together, it is likely that there will be new active fires in the next day. ","New Active Fire.  The lack of precipitation, coupled with a high Palmer Drought Severity Index and low predicted specific humidity, suggests dry conditions that are conducive to wildfires. The fact that there is already a fire present increases the probability of a new fire. ","No New Active Fire. The ""current active fires"" image shows that there are no active fires burning at the moment. Therefore, it is unlikely that a new wildfire will occur. ","New Active Fire.  The forecast wind speed (image 5) is high. High winds can rapidly spread fires by carrying embers and increasing the rate of fire movement. Additionally, the forecast temperature (image 7) is high. High temperatures can dry out vegetation and fuels, increasing the likelihood of ignition and fire spread. The current active fire image shows no active fires. However, high winds and high temperatures can easily ignite new fires. Thus, it is likely that a new fire will occur."
"PNGs\2018\fire_21998103\2018-08-03_lnglat_(-113.5046596657771, 45.113640240763566)\active fires_range(0.0,2006.0)_fc(8).png",8,Smaller Active Fire,Larger Active Fire.  The current active fire image shows a small yellow dot in the middle of the image. The forecast images (all except current active fires) show yellow to indicate high values for the variables in the upper part of the images. The colors suggest that the fire will spread and be larger in size. ,"Similar Active Fire. The forecast is predicting no precipitation on the next day and the specific humidity is low.  However, there is some moisture in the area that is causing the fire to grow at a similar size.","Larger Active Fire.  The current fire image shows that the fire is active and the predicted land cover class image shows that the area is covered mostly by Evergreen Needleleaf Forests, which is a highly flammable type of forest. The predicted elevation image also shows an increase in elevation which means the fire will spread to higher elevation which is more likely to have dry vegetation and fuel.  The aspect image shows that the area is exposed to the south which means the area is likely to be dryer due to more sunlight exposure. Based on the current fire location and the predictions for the next day, the fire is likely to be larger. ","No Active Fire   The current active fire image shows a single pixel representing a fire. Since forecast wind speed is relatively low (around 2.0 to 4.0) and the forecast temperature is moderate (around 14.0 to 20.0), it is likely that the fire will either be extinguished or remain very small on the next day. "
"PNGs\2019\fire_22863172\2019-06-18_lnglat_(-111.31710011120599, 34.48587687767334)\active fires_range(0.0,2024.0)_fc(4).png",4,No Active Fire,Larger Active Fire,Larger Active Fire. The forecast is for dry conditions with no precipitation. The Palmer Drought Severity Index indicates dry conditions as well. The current fire is small but with such dry conditions it could likely grow larger. ,Smaller Active Fire,"Larger Active Fire.   The forecast wind speed is predicted to be higher than the current day, which means it could help the fire spread. The forecast temperature is also higher than the current day, which could dry out vegetation and fuels, increasing the likelihood of fire spread. The current active fires are also present, suggesting the fire is already active. Therefore, it is likely that the fire will be larger the next day. "
"PNGs\2018\fire_21889953\2018-07-16_lnglat_(-120.076974537905, 46.856577436751266)\active fires_range(0.0,0.0)_fc(0).png",0,No New Active Fire,"No New Active Fire.   There is no currently active fire in the area. The images depict drought-stressed vegetation, which is more susceptible to fire. However, without any current active fires, the chance of a new fire is much lower. ","New Active Fire  The forecast for specific humidity indicates an increase in specific humidity, which is the mass of water vapor per unit mass of air. Specific humidity affects fuel moisture content. Low specific humidity levels indicate dry air, which can dry out fuels and increase fire risk.  We also know that there is currently an active fire in the area.  Because of these two factors, it is more likely than not that there will be a new active fire on the next day.","New Active Fire.   We can see from the current active fires image that there is a fire present in the area. The fire is predicted to be active the next day, which makes it more likely that there will be a new active fire. ","New Active Fire. - There are no active fires in the current day. - The forecast wind speed is high, which can spread embers. - The forecast temperature is high, which can dry out vegetation and fuel. - Therefore, it is likely that there will be a new fire on the next day."
"PNGs\2019\fire_23159847\2019-08-15_lnglat_(-112.93399930949593, 41.788040886285685)\active fires_range(0.0,0.0)_fc(0).png",0,No New Active Fire,"New Active Fire.  The current active fires image shows a significant amount of active fires, indicating the fire is still ongoing and may continue to spread. Also, the energy release component image shows higher ERC values, which suggests more intense fires with higher energy release.  The VIIRS band I2, NDVI, and EVI2 images show an increase in vegetation health and density, suggesting there is more fuel available to sustain and grow the wildfire. These factors point towards a higher probability of the fire continuing or spreading. ","New Active Fire. The forecast precipitation is zero, the specific humidity is low, and the Palmer Drought Severity Index is high, which all suggest dry conditions. Dry conditions are more likely to have new wildfires. The area currently has active fires, so it is likely that a new active fire will start.","New Active Fire   We know that there are no current active fires in the area and there are no new fires predicted. However, the land cover class image reveals a lot of evergreen forest, which are susceptible to fires. In the slope image, we can see a high slope value in the same area. Thus, although there is no current fire, there is potential for a fire to start in the area the next day. ","New Active Fire   - The current fire data is purple, which means there is no active fire. - The forecast wind speed, wind direction, and temperature are all yellow, which means they will be high.  - High wind and temperatures are conditions that could lead to a new wildfire. - The forecast wind direction is purple, but this information is not significant.  - Based on the information, there is a high chance of a new wildfire forming. "
"PNGs\2021\fire_25205788\2021-06-15_lnglat_(-111.12949732452661, 46.36145436956791)\active fires_range(0.0,2118.0)_fc(172).png",172,Smaller Active Fire,Smaller Active Fire. The size of the active fire is much smaller in the 'current active fires' image compared to the previous image. So it's expected that the fire will get smaller in the next day.,"Larger Active Fire.  The forecast specific humidity is lower and the forecast precipitation is lower, which indicates the area will be dryer the next day and therefore more susceptible to fire growth.  The current fire is small, but with these factors it is likely to grow. ","Smaller Active Fire  The current active fires are more widely distributed than the predicted active fires, therefore the fire will be smaller on the next day.","Larger Active Fire.  The wind speed is forecast to be high, which means the fire could spread more quickly. The temperature is also forecast to be high, which would mean drier fuels and increased fire intensity.  The current active fire is relatively small but the forecasted conditions are likely to increase the fire size. "
